SYMB,DATE,HORA,VWAP
ACN,2020-10-15,14:00:00,227.2472
ACN,2020-10-15,14:05:00,227.2767
ACN,2020-10-15,14:10:00,227.3165
ACN,2020-10-15,14:15:00,227.3383
ACN,2020-10-15,14:20:00,227.3729
ACN,2020-10-15,14:25:00,227.3998
ACN,2020-10-15,14:30:00,227.425
ACN,2020-10-15,14:35:00,227.443
ACN,2020-10-15,14:40:00,227.4879
ACN,2020-10-15,14:45:00,227.5215
ACN,2020-10-15,14:50:00,227.5329
ACN,2020-10-15,14:55:00,227.5447
ACN,2020-10-15,15:00:00,227.5707
ACN,2020-10-15,15:05:00,227.5859
ACN,2020-10-15,15:10:00,227.5969
ACN,2020-10-15,15:15:00,227.6187
ACN,2020-10-15,15:20:00,227.6356
ACN,2020-10-15,15:25:00,227.6478
ACN,2020-10-15,15:30:00,227.6654
ACN,2020-10-15,15:35:00,227.6838
ACN,2020-10-15,15:40:00,227.7
ACN,2020-10-15,15:45:00,227.757
ACN,2020-10-15,15:50:00,227.7721
ACN,2020-10-15,15:55:00,227.7938
ACN,2020-10-15,16:00:00,227.8651
ACN,2020-10-15,16:05:00,227.9055
ACN,2020-10-15,16:15:00,227.9057
ACN,2020-10-16,09:30:00,228.6667
ACN,2020-10-16,09:35:00,229.6706
ACN,2020-10-16,09:40:00,229.6878
ACN,2020-10-16,09:45:00,229.7016
ACN,2020-10-16,09:50:00,229.7142
ACN,2020-10-16,09:55:00,229.7247
ACN,2020-10-16,10:00:00,229.7349
ACN,2020-10-16,10:05:00,229.7487
ACN,2020-10-16,10:10:00,229.759
ACN,2020-10-16,10:15:00,229.7752
ACN,2020-10-16,10:20:00,229.7854
ACN,2020-10-16,10:25:00,229.805
ACN,2020-10-16,10:30:00,229.8296
ACN,2020-10-16,10:35:00,229.8632
ACN,2020-10-16,10:40:00,229.9699
ACN,2020-10-16,10:45:00,230.023
ACN,2020-10-16,10:50:00,230.1285
ACN,2020-10-16,10:55:00,230.165
ACN,2020-10-16,11:00:00,230.1824
ACN,2020-10-16,11:05:00,230.1902
ACN,2020-10-16,11:10:00,230.1978
ACN,2020-10-16,11:15:00,230.201
ACN,2020-10-16,11:20:00,230.1999
ACN,2020-10-16,11:25:00,230.1964
ACN,2020-10-16,11:30:00,230.1888
ACN,2020-10-16,11:35:00,230.1869
ACN,2020-10-16,11:40:00,230.1859
ACN,2020-10-16,11:45:00,230.1854
ACN,2020-10-16,11:50:00,230.225
ACN,2020-10-16,11:55:00,230.2255
ACN,2020-10-16,12:00:00,230.2259
ACN,2020-10-16,12:05:00,230.2254
ACN,2020-10-16,12:10:00,230.2178
ACN,2020-10-16,12:15:00,230.2166
ACN,2020-10-16,12:20:00,230.2162
ACN,2020-10-16,12:25:00,230.2164
ACN,2020-10-16,12:30:00,230.2183
ACN,2020-10-16,12:35:00,230.2216
ACN,2020-10-16,12:40:00,230.2272
ACN,2020-10-16,12:45:00,230.2297
ACN,2020-10-16,12:50:00,230.2354
ACN,2020-10-16,12:55:00,230.2388
ACN,2020-10-16,13:00:00,230.2413
ACN,2020-10-16,13:05:00,230.2423
ACN,2020-10-16,13:10:00,230.2428
ACN,2020-10-16,13:15:00,230.2434
