SYMB,DATE,EMA
ABBV,2013-10-28,35.4996
ABBV,2013-10-29,35.6806
ABBV,2013-10-30,35.7735
ABBV,2013-10-31,35.8326
ABBV,2013-11-01,35.9225
ABBV,2013-11-04,35.9896
ABBV,2013-11-05,36.008
ABBV,2013-11-06,36.0161
ABBV,2013-11-07,35.9655
ABBV,2013-11-08,35.9763
ABBV,2013-11-11,36.0246
ABBV,2013-11-12,35.9904
ABBV,2013-11-13,35.9858
ABBV,2013-11-14,35.9954
ABBV,2013-11-15,36.0326
ABBV,2013-11-18,36.097
ABBV,2013-11-19,36.126
ABBV,2013-11-20,36.1157
ABBV,2013-11-21,36.1508
ABBV,2013-11-22,36.209
ABBV,2013-11-25,36.2237
ABBV,2013-11-26,36.2506
ABBV,2013-11-27,36.2499
ABBV,2013-11-29,36.2636
ABBV,2013-12-02,36.2717
ABBV,2013-12-03,36.3921
ABBV,2013-12-04,36.4795
ABBV,2013-12-05,36.565
ABBV,2013-12-06,36.7562
ABBV,2013-12-09,36.9191
ABBV,2013-12-10,37.1331
ABBV,2013-12-11,37.3645
ABBV,2013-12-12,37.5539
ABBV,2013-12-13,37.7239
ABBV,2013-12-16,37.9492
ABBV,2013-12-17,38.1716
ABBV,2013-12-18,38.4222
ABBV,2013-12-19,38.528
ABBV,2013-12-20,38.6209
ABBV,2013-12-23,38.7043
ABBV,2013-12-24,38.7639
ABBV,2013-12-26,38.863
ABBV,2013-12-27,38.9211
ABBV,2013-12-30,39.0066
ABBV,2013-12-31,39.0697
ABBV,2014-01-02,39.0674
ABBV,2014-01-03,39.0882
ABBV,2014-01-06,38.9703
ABBV,2014-01-07,38.8709
ABBV,2014-01-08,38.7716
ABBV,2014-01-09,38.7433
ABBV,2014-01-10,38.6948
ABBV,2014-01-13,38.603
ABBV,2014-01-14,38.5754
ABBV,2014-01-15,38.5152
ABBV,2014-01-16,38.4888
ABBV,2014-01-17,38.4332
ABBV,2014-01-21,38.3785
ABBV,2014-01-22,38.2628
ABBV,2014-01-23,38.1429
ABBV,2014-01-24,37.9565
ABBV,2014-01-27,37.7187
ABBV,2014-01-28,37.5655
ABBV,2014-01-29,37.4211
ABBV,2014-01-30,37.341
ABBV,2014-01-31,37.3349
ABBV,2014-02-03,37.1937
ABBV,2014-02-04,37.1093
ABBV,2014-02-05,37.017
ABBV,2014-02-06,36.948
ABBV,2014-02-07,36.9548
ABBV,2014-02-10,37.0085
ABBV,2014-02-11,37.065
ABBV,2014-02-12,37.1811
ABBV,2014-02-13,37.2709
ABBV,2014-02-14,37.3796
ABBV,2014-02-18,37.5306
ABBV,2014-02-19,37.6477
ABBV,2014-02-20,37.802
ABBV,2014-02-21,37.8825
ABBV,2014-02-24,37.9416
ABBV,2014-02-25,37.9857
ABBV,2014-02-26,38.027
ABBV,2014-02-27,38.0767
ABBV,2014-02-28,38.1216
ABBV,2014-03-03,38.1032
ABBV,2014-03-04,38.1946
ABBV,2014-03-05,38.2853
ABBV,2014-03-06,38.3918
ABBV,2014-03-07,38.4464
ABBV,2014-03-10,38.5102
ABBV,2014-03-11,38.5745
ABBV,2014-03-12,38.6246
ABBV,2014-03-13,38.6469
ABBV,2014-03-14,38.6592
ABBV,2014-03-17,38.7258
ABBV,2014-03-18,38.8669
ABBV,2014-03-19,38.9952
ABBV,2014-03-20,39.1524
ABBV,2014-03-21,39.2788
ABBV,2014-03-24,39.2417
ABBV,2014-03-25,39.2319
ABBV,2014-03-26,39.2094
ABBV,2014-03-27,39.2005
ABBV,2014-03-28,39.1435
ABBV,2014-03-31,39.1221
ABBV,2014-04-01,39.1533
ABBV,2014-04-02,39.271
ABBV,2014-04-03,39.3889
ABBV,2014-04-04,39.4019
ABBV,2014-04-07,39.2997
ABBV,2014-04-08,39.0977
ABBV,2014-04-09,39.0252
ABBV,2014-04-10,38.7231
ABBV,2014-04-11,38.4158
ABBV,2014-04-14,38.1648
ABBV,2014-04-15,38.0126
ABBV,2014-04-16,37.8938
ABBV,2014-04-17,37.8176
ABBV,2014-04-21,37.8127
ABBV,2014-04-22,37.8505
ABBV,2014-04-23,37.8941
ABBV,2014-04-24,37.8739
ABBV,2014-04-25,37.8426
ABBV,2014-04-28,37.9401
ABBV,2014-04-29,38.0647
ABBV,2014-04-30,38.2291
ABBV,2014-05-01,38.3436
ABBV,2014-05-02,38.416
ABBV,2014-05-05,38.4945
ABBV,2014-05-06,38.5329
ABBV,2014-05-07,38.7043
ABBV,2014-05-08,38.8129
ABBV,2014-05-09,38.9192
ABBV,2014-05-12,39.0233
ABBV,2014-05-13,39.1051
ABBV,2014-05-14,39.2279
ABBV,2014-05-15,39.3259
ABBV,2014-05-16,39.4321
ABBV,2014-05-19,39.614
ABBV,2014-05-20,39.737
ABBV,2014-05-21,39.8288
ABBV,2014-05-22,39.9379
ABBV,2014-05-23,40.06
ABBV,2014-05-27,40.1734
